Data_REF;Nome Empresa;Ticker;SETOR_ATIV;1;2;3;4;5;6;7;8;9;10;11;12
2022-12-30;FLEX GESTÃO DE RELACIONAMENTOS S.A.;FLEX;Comunicação e Informática;-2617,4003267942753;103033,20588235275;103033,20588235275;5829,166666665518;-2617,4003267942753;226102,34313724766;-2617,4003267942753;-226102,34313724766;-2617,4003267942753;-476703,8447712443;-2617,4003267942753;143824,0294117693
2023-03-30;FLEX GESTÃO DE RELACIONAMENTOS S.A.;FLEX;Comunicação e Informática;-1093,4023907774827;98836,00799793644;98836,00799793644;10105,783539730077;-1093,4023907774827;142729,69762640962;-1093,4023907774827;-142729,69762640962;-1093,4023907774827;-563982,7258341946;-1093,4023907774827;114261,18653251321
2023-06-30;FLEX GESTÃO DE RELACIONAMENTOS S.A.;FLEX;Comunicação e Informática;2949,19590643642;93716,02373581137;93716,02373581137;15715,601651184665;2949,19590643642;42938,32198141224;2949,19590643642;-42938,32198141224;2949,19590643642;-666800,6169590643;2949,19590643642;78502,2022703883
2023-09-30;FLEX GESTÃO DE RELACIONAMENTOS S.A.;FLEX;Comunicação e Informática;9805,380288961693;87581,02837977523;87581,02837977523;22793,301857582406;9805,380288961693;-74438,73581012833;9805,380288961693;74438,73581012833;9805,380288961693;-786434,5211558288;9805,380288961693;36100,96542828414
2022-12-30;FLEURY S.A.;FLRY;Serviços Médicos;2012069,8837959673;1017971,0898903626;1017971,0898903626;204909,14803461064;2012069,8837959673;7147668,587641494;2012069,8837959673;-7147668,587641494;2012069,8837959673;-991799,3878277217;2012069,8837959673;1696970,5090398765
2023-03-30;FLEURY S.A.;FLRY;Serviços Médicos;2101693,334563016;1066229,9155464144;1066229,9155464144;242024,6955538223;2101693,334563016;7590719,228148371;2101693,334563016;-7590719,228148371;2101693,334563016;-973604,3119290227;2101693,334563016;1747566,6642164541
2023-06-30;FLEURY S.A.;FLRY;Serviços Médicos;2203097,389198458;1117941,5669262642;1117941,5669262642;285071,43122805643;2203097,389198458;8070768,161994468;2203097,389198458;-8070768,161994468;2203097,389198458;-947941,2122213377;2203097,389198458;1801926,311628465
2023-09-30;FLEURY S.A.;FLRY;Serviços Médicos;2316920,303794495;1173266,15722191;1173266,15722191;334367,3677618039;2316920,303794495;8589483,778709242;2316920,303794495;-8589483,778709242;2316920,303794495;-914382,8201201863;2316920,303794495;1860255,731849714
2022-12-30;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;CRIV;Bancos;1103889,796621624;22379,571173922024;22379,571173922024;544646,1165435908;1103889,796621624;9818874,941345658;1103889,796621624;-9818874,941345658;1103889,796621624;482799,42526063975;1103889,796621624;-953752,7280365503
2023-03-30;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;CRIV;Bancos;1127336,3353245712;25800,10618104526;25800,10618104526;552310,8556815078;1127336,3353245712;10598711,77772446;1127336,3353245712;-10598711,77772446;1127336,3353245712;808378,0954716606;1127336,3353245712;-1552260,328680736
2023-06-30;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;CRIV;Bancos;1152074,354564386;29525,77320052343;29525,77320052343;560065,0177136313;1152074,354564386;11459405,598905567;1152074,354564386;-11459405,598905567;1152074,354564386;1153877,260247969;1152074,354564386;-2197709,4046080126
2023-09-30;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;CRIV;Bancos;1178165,194041634;33568,85249525599;33568,85249525599;567912,652845615;1178165,194041634;12404800,024938002;1178165,194041634;-12404800,024938002;1178165,194041634;1519659,2575441338;1178165,194041634;-2891613,4662519186
2017-12-30;FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL;FHER;Petroquímicos e Borracha;4737,015194001957;913236,059332733;913236,059332733;0,0;4737,015194001957;2407354,122654896;4737,015194001957;-2407354,122654896;4737,015194001957;-1966700,387911613;4737,015194001957;959961,6866991427
2018-03-30;FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL;FHER;Petroquímicos e Borracha;-79601,3930056215;775750,6273683005;775750,6273683005;0,0;-79601,3930056215;2121897,559058395;-79601,3930056215;-2121897,559058395;-79601,3930056215;-1616307,398799221;-79601,3930056215;657304,7411179701
2018-06-30;FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL;FHER;Petroquímicos e Borracha;-172519,1361932403;619498,3025654696;619498,3025654696;0,0;-172519,1361932403;1794704,1736762477;-172519,1361932403;-1794704,1736762477;-172519,1361932403;-1205408,3754260456;-172519,1361932403;317213,62223608047
2018-09-30;FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL;FHER;Petroquímicos e Borracha;-274326,9668405646;443603,69531000894;443603,69531000894;0,0;-274326,9668405646;1423681,119979985;-274326,9668405646;-1423681,119979985;-274326,9668405646;-730576,5312690092;-274326,9668405646;-62014,26568988431
2022-12-30;FERROVIA CENTRO-ATLANTICA S.A.;VSPT;Serviços Transporte e Logística;3361306,4982586373;912985,2294371508;912985,2294371508;0,0;3361306,4982586373;9025039,385026593;3361306,4982586373;-9025039,385026593;3361306,4982586373;-1090999,949410343;3361306,4982586373;830765,6501996291
2023-03-30;FERROVIA CENTRO-ATLANTICA S.A.;VSPT;Serviços Transporte e Logística;2853182,6734832544;965443,3731958817;965443,3731958817;0,0;2853182,6734832544;9038898,332218206;2853182,6734832544;-9038898,332218206;2853182,6734832544;-1045409,0014409934;2853182,6734832544;855238,6319132253
2023-06-30;FERROVIA CENTRO-ATLANTICA S.A.;VSPT;Serviços Transporte e Logística;2262640,867149679;1022056,3375246101;1022056,3375246101;0,0;2262640,867149679;9025353,691137206;2262640,867149679;-9025353,691137206;2262640,867149679;-988570,2657478893;2262640,867149679;881560,8447038655
2023-09-30;FERROVIA CENTRO-ATLANTICA S.A.;VSPT;Serviços Transporte e Logística;1585494,5341923404;1083014,6803842722;1083014,6803842722;0,0;1585494,5341923404;8982941,35132128;1585494,5341923404;-8982941,35132128;1585494,5341923404;-919875,3930865066;1585494,5341923404;909848,5214070408
2022-12-30;EZ TEC EMPREEND. E PARTICIPACOES S.A.;EZTC;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;5050216,617094841;147064,50988877617;147064,50988877617;1664245,1548263475;5050216,617094841;5046638,84084535;5050216,617094841;-5046638,84084535;5050216,617094841;267602,0263135342;5050216,617094841;573105,5348444786
2023-03-30;EZ TEC EMPREEND. E PARTICIPACOES S.A.;EZTC;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;5307737,870303733;166904,98989207926;166904,98989207926;1756787,8691328538;5307737,870303733;5240881,847369887;5307737,870303733;-5240881,847369887;5307737,870303733;377131,28785695456;5307737,870303733;507063,311835387
2023-06-30;EZ TEC EMPREEND. E PARTICIPACOES S.A.;EZTC;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;5585239,21940853;189143,90992195584;189143,90992195584;1861072,4392640765;5585239,21940853;5451447,967654401;5585239,21940853;-5451447,967654401;5585239,21940853;494923,94843379915;5585239,21940853;429858,5474537122
2023-09-30;EZ TEC EMPREEND. E PARTICIPACOES S.A.;EZTC;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;5883669,506375368;213894,98693914735;213894,98693914735;1977819,8764488518;5883669,506375368;5679268,118813641;5883669,506375368;-5679268,118813641;5883669,506375368;621199,2392632063;5883669,506375368;340925,7386388171
2022-12-30;EXCELSIOR ALIMENTOS S.A.;BAUH;Alimentos;119372,63738221905;44931,34980053612;44931,34980053612;64470,57847381389;119372,63738221905;179750,67006196105;119372,63738221905;-179750,67006196105;119372,63738221905;-56916,6126814329;119372,63738221905;40476,73983532324
2023-03-30;EXCELSIOR ALIMENTOS S.A.;BAUH;Alimentos;125344,20620237547;44563,72663038473;44563,72663038473;68877,20805832592;125344,20620237547;187567,24826965586;125344,20620237547;-187567,24826965586;125344,20620237547;-59334,42475859707;125344,20620237547;35839,32061013799
2023-06-30;EXCELSIOR ALIMENTOS S.A.;BAUH;Alimentos;131490,77068483405;44094,60687841175;44094,60687841175;73482,33727608064;131490,77068483405;195549,3308996289;131490,77068483405;-195549,3308996289;131490,77068483405;-61859,151713648156;131490,77068483405;30543,409912377592
2023-09-30;EXCELSIOR ALIMENTOS S.A.;BAUH;Alimentos;137814,5408759008;43520,860910447314;43520,860910447314;78290,60444670709;137814,5408759008;203693,5304713906;137814,5408759008;-203693,5304713906;137814,5408759008;-64493,61673564151;137814,5408759008;24559,082352385925
2022-12-30;EVEN CONSTRUTORA E INCORPORADORA S.A.;EVEN;Construção Civil, Mat. Constr. e Decoração;2039083,3634665413;9477,480604361874;9477,480604361874;168031,98039257515;2039083,3634665413;1931567,6542736548;2039083,3634665413;-1931567,6542736548;2039083,3634665413;-31485,199473710556;2039083,3634665413;392120,8095237255
2023-03-30;EVEN CONSTRUTORA E INCORPORADORA S.A.;EVEN;Construção Civil, Mat. Constr. e Decoração;2140355,1273465827;10751,828617768588;10751,828617768588;251496,1898710396;2140355,1273465827;1832562,2387925;2140355,1273465827;-1832562,2387925;2140355,1273465827;53406,6010755102;2140355,1273465827;386254,70815342694
2023-06-30;EVEN CONSTRUTORA E INCORPORADORA S.A.;EVEN;Construção Civil, Mat. Constr. e Decoração;2258559,5696624955;12259,215780211314;12259,215780211314;351077,1862133298;2258559,5696624955;1731233,326824795;2258559,5696624955;-1731233,326824795;2258559,5696624955;147884,14534267696;2258559,5696624955;376484,9065827039
2023-09-30;EVEN CONSTRUTORA E INCORPORADORA S.A.;EVEN;Construção Civil, Mat. Constr. e Decoração;2394692,1173346294;14011,648216674526;14011,648216674526;467680,9293198114;2394692,1173346294;1627809,673107916;2394692,1173346294;-1627809,673107916;2394692,1173346294;252370,7529306849;2394692,1173346294;362539,59106783016
2022-12-30;EUCATEX S.A. INDUSTRIA E COMERCIO;EUCA;Construção Civil, Mat. Constr. e Decoração;2246119,8061286383;372005,13903731504;372005,13903731504;1012939,1869111368;2246119,8061286383;3225998,837704748;2246119,8061286383;-3225998,837704748;2246119,8061286383;-689498,9170698477;2246119,8061286383;668893,1397164612
2023-03-30;EUCATEX S.A. INDUSTRIA E COMERCIO;EUCA;Construção Civil, Mat. Constr. e Decoração;2397834,781028702;419348,9633719432;419348,9633719432;1145220,6243952294;2397834,781028702;3460784,8269338403;2397834,781028702;-3460784,8269338403;2397834,781028702;-755468,4862065793;2397834,781028702;759402,7604708963
2023-06-30;EUCATEX S.A. INDUSTRIA E COMERCIO;EUCA;Construção Civil, Mat. Constr. e Decoração;2563195,8043113966;469918,50114394247;469918,50114394247;1288568,337978227;2563195,8043113966;3711900,1547710486;2563195,8043113966;-3711900,1547710486;2563195,8043113966;-824955,3916722799;2563195,8043113966;856750,9204444578
2023-09-30;EUCATEX S.A. INDUSTRIA E COMERCIO;EUCA;Construção Civil, Mat. Constr. e Decoração;2742792,5838209195;523789,2295579199;523789,2295579199;1443415,47504478;2742792,5838209195;3979817,726200251;2742792,5838209195;-3979817,726200251;2742792,5838209195;-897986,8636798421;2742792,5838209195;961144,6937816531
2022-12-30;ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL;ETER;Construção Civil, Mat. Constr. e Decoração;876446,0321708801;241887,83116883642;241887,83116883642;105968,54503024115;876446,0321708801;1191103,9596805084;876446,0321708801;-1191103,9596805084;876446,0321708801;-182193,5947712468;876446,0321708801;595696,1901367008
2023-03-30;ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL;ETER;Construção Civil, Mat. Constr. e Decoração;1044762,8170765718;265643,8503775052;265643,8503775052;133658,54358497006;1044762,8170765718;1336231,1853806064;1044762,8170765718;-1336231,1853806064;1044762,8170765718;-175169,54412395754;1044762,8170765718;670951,4823272998
2023-06-30;ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL;ETER;Construção Civil, Mat. Constr. e Decoração;1234279,785842341;291792,9405418552;291792,9405418552;166005,01355382008;1234279,785842341;1498498,3461695495;1234279,785842341;-1498498,3461695495;1234279,785842341;-166398,02478905048;1234279,785842341;753971,280665477
2023-09-30;ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL;ETER;Construção Civil, Mat. Constr. e Decoração;1446025,9965520315;320439,09720858163;320439,09720858163;203269,55277065514;1446025,9965520315;1678727,4479760374;1446025,9965520315;-1678727,4479760374;1446025,9965520315;-155780,57738358932;1446025,9965520315;845096,2035887832
2022-12-30;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;EQPA;Energia Elétrica;3696069,505305087;2221632,769459239;2221632,769459239;1618850,5255070196;3696069,505305087;13295869,787709225;3696069,505305087;-13295869,787709225;3696069,505305087;-3464659,9658772605;3696069,505305087;5426315,264069627
2023-03-30;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;EQPA;Energia Elétrica;3586195,8350595655;2333692,1071353555;2333692,1071353555;1585465,1067222466;3586195,8350595655;13436678,65011704;3586195,8350595655;-13436678,65011704;3586195,8350595655;-3708527,3549921094;3586195,8350595655;5513690,0551418355
2023-06-30;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;EQPA;Energia Elétrica;3442288,835129805;2452916,8899541767;2452916,8899541767;1535251,1426401276;3442288,835129805;13544197,88904788;3442288,835129805;-13544197,88904788;3442288,835129805;-3973241,0019317456;3442288,835129805;5587251,9881116375
2023-09-30;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;EQPA;Energia Elétrica;3262488,619111484;2579604,2000305965;2579604,2000305965;1467188,9281105779;3262488,619111484;13616228,65114243;3262488,619111484;-13616228,65114243;3262488,619111484;-4259592,745222522;3262488,619111484;5646020,571005691
2022-12-30;EQUATORIAL ENERGIA S.A.;EQTL;Energia Elétrica;18471409,66199972;660238,9575587217;660238,9575587217;8901802,346914465;18471409,66199972;24046323,020628415;18471409,66199972;-24046323,020628415;18471409,66199972;-667293,7563873467;18471409,66199972;1341323,9468636012
2023-03-30;EQUATORIAL ENERGIA S.A.;EQTL;Energia Elétrica;20198734,862393703;675158,1794666303;675158,1794666303;9557817,663757646;20198734,862393703;26408659,32665982;20198734,862393703;-26408659,32665982;20198734,862393703;-595803,1543253635;20198734,862393703;1408309,5635918898
2023-06-30;EQUATORIAL ENERGIA S.A.;EQTL;Energia Elétrica;22056020,28947527;687468,7426827138;687468,7426827138;10244700,326236198;22056020,28947527;28949749,438445352;22056020,28947527;-28949749,438445352;22056020,28947527;-510493,97561073327;22056020,28947527;1479986,7585818516
2023-09-30;EQUATORIAL ENERGIA S.A.;EQTL;Energia Elétrica;24048316,056953736;696969,7695149953;696969,7695149953;10963100,907391796;24048316,056953736;31676471,01672187;24048316,056953736;-31676471,01672187;24048316,056953736;-410643,52453837334;24048316,056953736;1556594,7190477625
2022-12-30;ENJOEI S.A.;ENJU;Comércio (Atacado e Varejo);187479,14285714604;40778,95238095237;40778,95238095237;0,0;187479,14285714604;248244,4047618878;187479,14285714604;-248244,4047618878;187479,14285714604;-54112,09523809517;187479,14285714604;179859,00793649885
2023-03-30;ENJOEI S.A.;ENJU;Comércio (Atacado e Varejo);-34706,40476190153;43913,690476190415;43913,690476190415;0,0;-34706,40476190153;32127,88095235481;-34706,40476190153;-32127,88095235481;-34706,40476190153;-61620,45238095228;-34706,40476190153;-28951,753968269564
2023-06-30;ENJOEI S.A.;ENJU;Comércio (Atacado e Varejo);-333538,885281383;47090,729437229296;47090,729437229296;0,0;-333538,885281383;-259211,98051951913;-333538,885281383;259211,98051951913;-333538,885281383;-71459,0562770561;-333538,885281383;-304701,9422799661
2023-09-30;ENJOEI S.A.;ENJU;Comércio (Atacado e Varejo);-716358,2683982684;50311,37229437202;50311,37229437202;0,0;-716358,2683982684;-632850,619047673;-716358,2683982684;632850,619047673;-716358,2683982684;-84053,31601731575;-716358,2683982684;-652886,2640692983
2022-12-30;ENGIE BRASIL ENERGIA S.A.;EGIE;Energia Elétrica;8093015,413716947;1044597,1021135154;1044597,1021135154;2593134,86512246;8093015,413716947;24872253,24216278;8093015,413716947;-24872253,24216278;8093015,413716947;-3772206,0287751392;8093015,413716947;3545567,9496652614
2023-03-30;ENGIE BRASIL ENERGIA S.A.;EGIE;Energia Elétrica;8122266,491418791;1033830,4568303415;1033830,4568303415;2625444,3804668193;8122266,491418791;25068314,857534282;8122266,491418791;-25068314,857534282;8122266,491418791;-3908038,9985891064;8122266,491418791;3641593,581232016
2023-06-30;ENGIE BRASIL ENERGIA S.A.;EGIE;Energia Elétrica;8142629,203552142;1022274,4049130807;1022274,4049130807;2664004,677269827;8142629,203552142;25184947,57322661;8142629,203552142;-25184947,57322661;8142629,203552142;-4043487,4780084966;8142629,203552142;3741011,427452705
2023-09-30;ENGIE BRASIL ENERGIA S.A.;EGIE;Energia Elétrica;8153612,100957822;1009940,7267421482;1009940,7267421482;2709317,6985389856;8153612,100957822;25216777,34803889;8153612,100957822;-25216777,34803889;8153612,100957822;-4178216,653902413;8153612,100957822;3843983,4411958056
2022-12-30;ENEVA S.A;ENEV;Energia Elétrica;13400428,83558259;267363,0628978831;267363,0628978831;742281,1339443799;13400428,83558259;24185259,746286508;13400428,83558259;-24185259,746286508;13400428,83558259;-2550502,1355569013;13400428,83558259;5685502,26449384
2023-03-30;ENEVA S.A;ENEV;Energia Elétrica;14353343,700722747;276309,2293339874;276309,2293339874;858953,8394344347;14353343,700722747;26552131,74508224;14353343,700722747;-26552131,74508224;14353343,700722747;-3141454,513081946;14353343,700722747;6565357,814050339
2023-06-30;ENEVA S.A;ENEV;Energia Elétrica;15360739,501580942;284646,94223815465;284646,94223815465;986272,2419394663;15360739,501580942;29106908,907067087;15360739,501580942;-29106908,907067087;15360739,501580942;-3805986,86704181;15360739,501580942;7525469,478491544
2023-09-30;ENEVA S.A;ENEV;Energia Elétrica;16424252,940514775;292319,91805665876;292319,91805665876;1124672,4874271094;16424252,940514775;31856999,402091015;16424252,940514775;-31856999,402091015;16424252,940514775;-4547709,573233169;16424252,940514775;8569051,187200498
2022-12-30;ENERGISA S.A.;ENGI;Emp. Adm. Part. - Energia Elétrica;11553712,308717556;76350,74161785522;76350,74161785522;5115469,7649604585;11553712,308717556;20532219,044478502;11553712,308717556;-20532219,044478502;11553712,308717556;-2680921,6825394956;11553712,308717556;2040249,0089126392
2023-03-30;ENERGISA S.A.;ENGI;Emp. Adm. Part. - Energia Elétrica;12345599,26704489;78522,44500879274;78522,44500879274;5567017,895333004;12345599,26704489;21765614,273757447;12345599,26704489;-21765614,273757447;12345599,26704489;-2881658,805410249;12345599,26704489;2222658,6334248846
2023-06-30;ENERGISA S.A.;ENGI;Emp. Adm. Part. - Energia Elétrica;13179528,371127564;80544,94795317361;80544,94795317361;6048975,2506627245;13179528,371127564;23052884,68496324;13179528,371127564;-23052884,68496324;13179528,371127564;-3096143,909645382;13179528,371127564;2422155,925458302
2023-09-30;ENERGISA S.A.;ENGI;Emp. Adm. Part. - Energia Elétrica;14056671,401034635;82404,49226292386;82404,49226292386;6562349,310256247;14056671,401034635;24395217,513201073;14056671,401034635;-24395217,513201073;14056671,401034635;-3324907,092696956;14056671,401034635;2639525,2587786093
2022-12-30;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;ENMT;Energia Elétrica;3578872,65970626;2049169,1944655767;2049169,1944655767;1283038,3992869644;3578872,65970626;13079957,529412078;3578872,65970626;-13079957,529412078;3578872,65970626;-2781726,6408624174;3578872,65970626;3584733,3572702003
2023-03-30;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;ENMT;Energia Elétrica;3756358,093136618;2159992,1846306785;2159992,1846306785;1438042,1931809245;3756358,093136618;13800334,928382501;3756358,093136618;-13800334,928382501;3756358,093136618;-2910784,690029992;3756358,093136618;3736893,9597037868
2023-06-30;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;ENMT;Energia Elétrica;3941365,028343889;2277278,446009296;2277278,446009296;1605084,406467417;3941365,028343889;14557319,337708704;3941365,028343889;-14557319,337708704;3941365,028343889;-3046049,59482087;3941365,028343889;3892654,4713912825
2023-09-30;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;ENMT;Energia Elétrica;4134008,5100336093;2401256,519828989;2401256,519828989;1784573,3052056548;4134008,5100336093;15351868,806018738;4134008,5100336093;-15351868,806018738;4134008,5100336093;-3187654,005663176;4134008,5100336093;4051971,2933017574
2022-12-30;ENAUTA PARTICIPAÇÕES S.A.;ENAT;Emp. Adm. Part. - Petróleo e Gás;4020712,553433571;186564,48943211575;186564,48943211575;1507277,492911891;4020712,553433571;4042477,144470211;4020712,553433571;-4042477,144470211;4020712,553433571;-21764,59103641407;4020712,553433571;33711,093625329275
2023-03-30;ENAUTA PARTICIPAÇÕES S.A.;ENAT;Emp. Adm. Part. - Petróleo e Gás;4191686,3091993127;202241,95977258368;202241,95977258368;1649637,8213725048;4191686,3091993127;4216806,203059809;4191686,3091993127;-4216806,203059809;4191686,3091993127;-25119,89386024655;4191686,3091993127;29856,909818145534
2023-06-30;ENAUTA PARTICIPAÇÕES S.A.;ENAT;Emp. Adm. Part. - Petróleo e Gás;4378059,132479924;219161,89464010112;219161,89464010112;1806217,0840968085;4378059,132479924;4406830,4782372825;4378059,132479924;-4406830,4782372825;4378059,132479924;-28771,345757079544;4378059,132479924;25377,40882183346
2023-09-30;ENAUTA PARTICIPAÇÕES S.A.;ENAT;Emp. Adm. Part. - Petróleo e Gás;4580567,021234566;237374,3468622688;237374,3468622688;1977734,2841903944;4580567,021234566;4613297,355861951;4580567,021234566;-4613297,355861951;4580567,021234566;-32730,33462707808;4580567,021234566;20243,43378697613
2022-12-30;EMBRAER S.A.;EMBR;Máquinas, Equipamentos, Veículos e Peças;11886582,42475405;2448795,0488908887;2448795,0488908887;-2198151,5708351303;11886582,42475405;39535731,556079865;11886582,42475405;-39535731,556079865;11886582,42475405;-7981780,027331751;11886582,42475405;8064353,535524689
2023-03-30;EMBRAER S.A.;EMBR;Máquinas, Equipamentos, Veículos e Peças;11021457,860793188;2685457,8057577405;2685457,8057577405;-3105095,6612624815;11021457,860793188;40394638,033649415;11021457,860793188;-40394638,033649415;11021457,860793188;-7290837,395950922;11021457,860793188;6101656,505483482
2023-06-30;EMBRAER S.A.;EMBR;Máquinas, Equipamentos, Veículos e Peças;10045792,109109834;2965080,951221833;2965080,951221833;-4086115,4055726863;10045792,109109834;41359404,163395986;10045792,109109834;-41359404,163395986;10045792,109109834;-6513332,616858712;10045792,109109834;3942474,864875566
2023-09-30;EMBRAER S.A.;EMBR;Máquinas, Equipamentos, Veículos e Peças;8955409,159956533;3290222,065603085;3290222,065603085;-5143644,304677371;8955409,159956533;42438492,36424121;8955409,159956533;-42438492,36424121;8955409,159956533;-5645889,149385587;8955409,159956533;1579933,3860021494
2022-12-30;EMBPAR PARTICIPAÇÕES S/A;EPAR;Emp. Adm. Part. - Sem Setor Principal;83460,23113490333;121146,17680987564;121146,17680987564;16469,74458874889;83460,23113490333;176669,85400224017;83460,23113490333;-176669,85400224017;83460,23113490333;-107957,96698071912;83460,23113490333;74516,58246325362
2023-03-30;EMBPAR PARTICIPAÇÕES S/A;EPAR;Emp. Adm. Part. - Sem Setor Principal;90606,07231757345;165299,71253962547;165299,71253962547;19157,625262394115;90606,07231757345;217838,6433538645;90606,07231757345;-217838,6433538645;90606,07231757345;-153429,58463122754;90606,07231757345;102850,53721173793
2023-06-30;EMBPAR PARTICIPAÇÕES S/A;EPAR;Emp. Adm. Part. - Sem Setor Principal;98372,23748769518;215949,23893617035;215949,23893617035;22056,621337999884;98372,23748769518;265151,79181217466;98372,23748769518;-265151,79181217466;98372,23748769518;-206162,21990275302;98372,23748769518;135368,09124134167
2023-09-30;EMBPAR PARTICIPAÇÕES S/A;EPAR;Emp. Adm. Part. - Sem Setor Principal;106788,6869162845;273429,5678660433;273429,5678660433;25171,263761177604;106788,6869162845;318915,67574292753;106788,6869162845;-318915,67574292753;106788,6869162845;-266539,50536033243;106788,6869162845;172280,72341118858
2022-12-30;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;EMAE;Energia Elétrica;760390,3130463787;134577,85188014316;134577,85188014316;285278,20312373724;760390,3130463787;1900574,2318985327;760390,3130463787;-1900574,2318985327;760390,3130463787;-132682,6072489473;760390,3130463787;643500,936507967
2023-03-30;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;EMAE;Energia Elétrica;719423,4349398342;139844,38488449773;139844,38488449773;272393,44274685264;719423,4349398342;1970988,9301689493;719423,4349398342;-1970988,9301689493;719423,4349398342;-135008,2220157333;719423,4349398342;657228,9259091269
2023-06-30;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;EMAE;Energia Elétrica;672036,3830551516;145100,83921695908;145100,83921695908;255135,8202801406;672036,3830551516;2043926,1006040196;672036,3830551516;-2043926,1006040196;672036,3830551516;-137151,98534006655;672036,3830551516;669371,9892152388
2023-09-30;EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.;EMAE;Energia Elétrica;617884,2747173001;150333,90193313378;150333,90193313378;233225,53644011155;617884,2747173001;2119364,949407696;617884,2747173001;-2119364,949407696;617884,2747173001;-139090,86452517434;617884,2747173001;679800,181565271
2022-12-30;ELETROMIDIA S.A.;ELMD;Emp. Adm. Part. - Comunicação e Informática;422259,2777777839;60178,80952380681;60178,80952380681;-4447,293650789739;422259,2777777839;1235969,7777777791;422259,2777777839;-1235969,7777777791;422259,2777777839;-476515,48412698205;422259,2777777839;-311972,9920634903
2023-03-30;ELETROMIDIA S.A.;ELMD;Emp. Adm. Part. - Comunicação e Informática;15277,444444452063;7087,928571424993;7087,928571424993;-17153,936507930193;15277,444444452063;920596,2777777789;15277,444444452063;-920596,2777777789;15277,444444452063;-630788,3412698369;15277,444444452063;-845844,9206349199
2023-06-30;ELETROMIDIA S.A.;ELMD;Emp. Adm. Part. - Comunicação e Informática;-566737,131313122;-80155,77922078365;-80155,77922078365;-40131,46897545943;-566737,131313122;470645,1414141413;-566737,131313122;-470645,1414141413;-566737,131313122;-843088,18759018;-566737,131313122;-1547623,1089466102
2023-09-30;ELETROMIDIA S.A.;ELMD;Emp. Adm. Part. - Comunicação e Informática;-1347390,0303030196;-207987,8138528193;-207987,8138528193;-76035,74458873094;-1347390,0303030196;-131996,69696970016;-1347390,0303030196;131996,69696970016;-1347390,0303030196;-1123258,3463203341;-1347390,0303030196;-2437005,1428571455
2022-12-30;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;LIPR;Emp. Adm. Part. - Energia Elétrica;203709,3840081358;2968,777692895381;2968,777692895381;69939,24505560771;203709,3840081358;228786,0120533054;203709,3840081358;-228786,0120533054;203709,3840081358;-29822,32841015891;203709,3840081358;63504,97428060656
2023-03-30;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;LIPR;Emp. Adm. Part. - Energia Elétrica;200135,83446546385;2100,144687849859;2100,144687849859;71717,05320294546;200135,83446546385;219747,023003135;200135,83446546385;-219747,023003135;200135,83446546385;-30165,51668399461;200135,83446546385;55490,286705326216
2023-06-30;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;LIPR;Emp. Adm. Part. - Energia Elétrica;195572,53716598797;1088,802792497785;1088,802792497785;73241,61201687582;195572,53716598797;208842,88902821508;195572,53716598797;-208842,88902821508;195572,53716598797;-30347,80006153837;195572,53716598797;46279,795820282176
2023-09-30;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;LIPR;Emp. Adm. Part. - Energia Elétrica;189956,77226123566;-73,29670527765302;-73,29670527765302;74492,23546585218;189956,77226123566;195963,388557454;189956,77226123566;-195963,388557454;189956,77226123566;-30357,994760553804;189956,77226123566;35811,07016905541
